id,contract,lang,title,text,topics,subtopics,void
2632,60,de,18. Haftungsbegrenzung,"Wir haften für Vorsatz und grobe Fahrlässigkeit.Ferner haften wir für die fahrlässige Verletzung von Pflichten, deren Erfüllungdie ordnungsgemäße Durchführung des Vertrages überhaupt erst ermöglicht, derenVerletzung die Erreichung des Vertragszwecks gefährdet und auf deren EinhaltungSie als Kunde regelmäßig vertrauen. Im letztgenannten Fall haften jedoch nurfür den vorhersehbaren, vertragstypischen Schaden. Wir haften nicht für dieleicht fahrlässige Verletzung anderer als der in den vorstehenden Sätzengenannten Pflichten. Die vorstehenden Haftungsausschlüsse gelten nicht bei der Verletzung von Leben, Körper und Gesundheit. Die Haftung nachProdukthaftungsgesetz bleibt unberührt.

Alle Angebote gelten solange der Vorrat reicht. Für eventuelle Druckfehler bei der Preisangabe oder bei technischen Daten übernehmen wir keine Haftung. Ansonsten gelten die einschlägigen gesetzlichen Bestimmungen.",liability,,1.0
2633,60,de,19. Anzuwendendes Recht und Gerichtsstand,"Es gilt deutsches Recht. Für den Fall, dass der Besteller Kaufmann ist, wird als ausschließlicher Gerichtsstand das für <<NAME>> Westfalica zuständige Gericht vereinbart.",applicableLaw,,0.0
2634,60,de,20. Beschwerden/Streitschlichtung,"Online-Streitbeilegung gemäß Art. 14 Abs. 1 ODR-VO: Die Europäische Kommission stellt eine Plattform zur Online-Streitbeilegung (OS) bereit: www.ec.europa.eu/consumers/odr

Die zuständige Verbraucherschlichtungsstelle ist:

Allgemeine Verbraucherschlichtungsstelle des <<NAME>>.
<<STRASSE>>
000000 <<STADT>>
Webseite: www.verbraucher-schlichter.de.

Wir erklären allerdings, zur Teilnahme an einem Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle weder bereit noch verpflichtet zu sein.

Bei Beschwerden bitten wir Sie uns über unser Kontaktformular zu kontaktieren.",arbitration,,0.0
2635,61,de,1. Geltungsbereich; Vertragspartner; Definitionen; Fristen,"1.1 Die Vertragsabwicklung und Lieferung erfolgen ausschließlich nach Maßgabe der vorliegenden AGB, die sämtlichen Angeboten von <<NAME>> auf den <<NAME>> Domains zugrunde liegen. Den nachfolgenden Bestimmungen entgegenstehende oder abweichende Allgemeine Geschäftsbedingungen finden keine Anwendung. Diese AGB gelten nicht für den Kauf von durch <<NAME>> vertriebenen Waren auf anderen Online-Marktplätzen.",applicability,,0.0
2636,61,de,1. Geltungsbereich; Vertragspartner; Definitionen; Fristen,"1.2 Bei der Bestellung auf <<NAME>> Domains ist Ihr ausschließlicher Vertragspartner die <<NAME>>, <<STRASSE>>, 000000 <<STADT>>.",conclusionOfContract,,0.0
2637,61,de,1. Geltungsbereich; Vertragspartner; Definitionen; Fristen,"1.3 Sofern in diesen AGB von „Verbrauchern“ die Rede ist, sind dies gemäß § 13 BGB natürliche Personen, die ein Rechtsgeschäft zu einem Zweck abschließen, der überwiegend weder ihrer gewerblichen noch ihrer selbständigen beruflichen Tätigkeit zugerechnet werden kann. „Unternehmer“ sind dagegen gemäß § 14 BGB natürliche oder juristische Personen oder rechtsfähige Personengesellschaften, die zu gewerblichen, selbständigen oder freiberuflichen Zwecken bestellen. „Kunden“ im Sinne dieser AGB sind sowohl Verbraucher als auch Unternehmer.",conclusionOfContract,conclusionOfContract:definition,0.0
2638,61,de,1. Geltungsbereich; Vertragspartner; Definitionen; Fristen,"1.4 Werden in diesen AGB als Fristen Werktage angegeben, so verstehen sich darunter alle Wochentage mit Ausnahme von Samstagen, Sonntagen und bundesweiten gesetzlichen Feiertagen.",conclusionOfContract,conclusionOfContract:definition,0.0
2639,61,de,2. Registrierung auf den <<NAME>> Domains,"2.1 Bei einer Bestellung von Waren und/oder bei dem Anlegen eines Kundenkontos auf den <<NAME>> Domains werden Sie aufgefordert, sich zu registrieren und dabei Ihre persönlichen Daten anzugeben. Die Bestätigung der Registrierung erfolgt unmittelbar nach dem Absenden der Registrierung. Je Kunde darf lediglich ein Kundenkonto eröffnet werden.",personalData,,0.0
2640,61,de,2. Registrierung auf den <<NAME>> Domains,"2.2 Bei der für die Registrierung erforderlichen Eingabe Ihrer persönlichen Daten sind Sie für die wahrheitsgemäße und vollständige Angabe verantwortlich. Sie sind verpflichtet, die persönlichen Zugangsdaten vertraulich zu behandeln und keinem Dritten zugänglich zu machen.",personalData,,0.0
2641,61,de,2. Registrierung auf den <<NAME>> Domains,"2.3 Sie sind für Inhalte (wie zum Beispiel Produktbewertungen), die Sie in hierfür zugänglichen Bereichen einstellen, alleine verantwortlich. Diese dürfen keine Rechte Dritter verletzen. <<NAME>> stellt Bereiche für Ihre Inhalte auf rein freiwilliger Basis zur Verfügung und behält sich die Schließung oder Änderung der Bereiche ausdrücklich vor. Ein Anspruch auf Speicherung oder die Veröffentlichung Ihrer eingestellten Inhalte besteht nicht.",personalData,,0.0
2642,61,de,2. Registrierung auf den <<NAME>> Domains,"2.4 Kunden sind zur Nutzung des Online-Angebotes im Rahmen der jeweiligen Verfügbarkeit berechtigt. Die Nutzung der Inhalte darf ausschließlich für eigene private, nichtkommerzielle Zwecke erfolgen. Sie haben sich jeder Störung der <<NAME>> Domains oder weitergehenden Nutzung der zugänglichen Daten außerhalb der jeweils plattformintern vorgesehen Nutzung zu enthalten.",personalData,,0.0
2643,61,de,2. Registrierung auf den <<NAME>> Domains,"2.5 Wir behalten uns vor, Kunden, die gegen die unter Nummer 2.1 bis 2.4 genannten Bestimmungen verstoßen, zu verwarnen, von Kunden eingestellte Inhalte zu löschen oder zu verändern oder das entsprechende Kundenkonto zu löschen.",personalData,,0.0
2644,61,de,2. Registrierung auf den <<NAME>> Domains,"2.6 Ein Anspruch auf dauerhafte Erreichbarkeit der Webseiten oder Zugang zu den Daten oder weiteren angebotenen Services besteht nicht. <<NAME>> übernimmt keine Gewähr dafür, dass die Plattform oder Teile der Leistungen ständig zur Verfügung stehen. <<NAME>> obliegt keine Verpflichtung, Registrierungen oder Bestellungen von registrierten Kunde anzunehmen.",personalData,,0.0
2645,61,de,2. Registrierung auf den <<NAME>> Domains,2.7 Aus logistischen und technischen Gründen ist der Einkauf über einen Gastzugang bei <<NAME>> derzeit leider nicht möglich.,personalData,,0.0
2646,61,de,2. Registrierung auf den <<NAME>> Domains,2.8 Sie haben uns über Änderungen Ihres Namens sowie der angegebenen Adresse oder Ihrer angegebenen Kommunikationsdaten unverzüglich zu informieren. Im Falle einer Namensänderung muss der Änderungsmitteilung ein Identitätsnachweis (z.B. Ausweiskopie) beigefügt werden.,personalData,,0.0
2647,61,de,3. Bestellablauf; Korrekturmöglichkeiten; Speichermöglichkeit; Vertragstext,"3.1 Die auf den <<NAME>> Domains angebotenen Artikeln stellen die Aufforderung zur Abgabe eines Kaufangebots durch Sie dar. Den Bestellablauf haben wir dabei für Sie so einfach wie möglich gestaltet. Hierzu wählen Sie zunächst unter den Angeboten auf den <<NAME>> Domains einen Artikel aus und bestimmen die gewünschte Anzahl des zu bestellenden Artikels. Sie bereiten die Bestellung des ausgewählten Artikels vor, indem Sie diesen durch einen Klick auf den Button ""In den Warenkorb"" im Warenkorb speichern. Sie können nun über den Button ""Weiter Einkaufen"" in die Katalogansicht zurückkehren und weitere Artikel auswählen und wie beschrieben dem Warenkorb hinzufügen. Um die Bestellung der ausgewählten Artikel fortzusetzen, klicken Sie auf den Button ""Zum Warenkorb"".",conclusionOfContract,,0.0
2648,61,de,3. Bestellablauf; Korrekturmöglichkeiten; Speichermöglichkeit; Vertragstext,"3.2 Im Warenkorb können Sie die Anzahl der ausgewählten Artikel prüfen und korrigieren oder einzelne Artikel aus dem Warenkorb entfernen bzw. über den Button ""Weiter Einkaufen"" weitere Artikel hinzufügen. Durch Klicken auf den Button ""Zur Kasse gehen"" werden Sie in weiteren Schritten zum Aufruf Ihrer bestehenden Registrierung oder zur Eingabe Ihrer Daten geführt. Sie (i) können sodann eine abweichende Lieferadresse angeben, (ii) können eine der Ihnen angebotenen Zahlungsarten wählen, (iii) werden aufgefordert, den Allgemeinen Geschäftsbedingungen sowie der geltenden Datenschutzbestimmung zuzustimmen und (iv) werden aufgefordert, vor der Absendung der Bestellung Ihre Angaben zu prüfen und gegebenenfalls zu korrigieren. Durch Betätigung des Buttons ""Kaufen"" geben Sie ein rechtsverbindliches Angebot auf Abschluss eines Kaufvertrags über die im Warenkorb befindlichen Artikel ab. An dieses Angebot sind Sie fünf Tage gebunden (nachfolgend „Annahmefrist“). Weitere Einzelheiten zu dem Vertragsschluss finden Sie in Nr. 5 dieser AGB.",conclusionOfContract,conclusionOfContract:binding,0.0
2649,61,de,3. Bestellablauf; Korrekturmöglichkeiten; Speichermöglichkeit; Vertragstext,"3.3 Der Vertragstext kann vor dem Absenden der Bestellung von Ihnen ausgedruckt bzw. gespeichert werden. Sie können die Daten Ihrer Bestellung ferner archivieren, indem Sie entweder (i) die AGB herunterladen und die auf der letzten Seite des Bestellablaufs im Internetshop zusammengefassten Daten mit Hilfe der Funktionen Ihres Browsers speichern oder (ii) die automatische Bestellbestätigung sowie die automatische Vertragsbestätigung abwarten, die wir Ihnen zusätzlich per E-Mail nach Abschluss Ihrer Bestellung an die von Ihnen angegebene E-Mail-Adresse zukommen lassen. Ein gesonderter Abruf des Vertragstextes ist nicht möglich.",textStorage,,0.0
2650,61,de,3. Bestellablauf; Korrekturmöglichkeiten; Speichermöglichkeit; Vertragstext,"3.4 Sie erhalten einen passwortgeschützten direkten Zugang zu Ihren Bestelldaten (nachfolgend „Kundenkonto“), den Sie über den Button ""Anmelden"" erreichen. Hier können Sie nach entsprechender Registrierung Daten über Ihre vergangenen Bestellungen einsehen sowie Ihre Adressdaten, Zahldaten, newsletter und weitere Funktionen verwalten bzw. abspeichern.",personalData,,0.0
2651,61,de,4. Zahlungsarten; Fälligkeiten,"4.1 Grundsätzlich stehen Ihnen die Zahlungsarten Vorkasse, Kreditkarte, Rechnung, Ratenzahlung und PayPal zur Verfügung. <<NAME>> behält sich jedoch bei jeder Bestellung vor, bestimmte Zahlungsarten nicht anzubieten und auf andere Zahlungsarten zu verweisen. Ein Anspruch auf eine bestimmte Zahlungsart besteht nicht.",payment,payment:methods,0.0
2652,61,de,4. Zahlungsarten; Fälligkeiten,4.2 Bei Wahl der Zahlungsart Vorkasse wird der Kaufpreis sofort zur Zahlung fällig. Die Überweisungsdaten erhalten Sie direkt nach Eingang Ihrer Bestellung. Die Lieferzeiten verstehen sich ab Zahlungseingang. Bei Vorkasse können sich die Lieferzeiten daher je nach Verfügbarkeit des bestellten Artikels zum Zeitpunkt der Bezahlung verändern.,payment,payment:methods,0.0
2653,61,de,4. Zahlungsarten; Fälligkeiten,4.3 Bei Wahl der Zahlungsart Kreditkarte erfolgt zunächst eine (vorautorisierte) Reservierung des Betrages bei Abschluss der Bestellung. Die Belastung Ihres Kreditkartenkontos erfolgt zeitnah nach dem Abschluss der Bestellung.,payment,payment:methods,0.0
2654,61,de,4. Zahlungsarten; Fälligkeiten,4.4 Bei Wahl der Zahlungsart Rechnung wird der Kaufpreis mit Ablauf des Zahlungsziels von 14 Tagen nach Erhalt der Rechnung zur Zahlung fällig. Das Angebot der Zahlungsart Rechnungskauf besteht nicht für alle Angebote und setzt unter anderem eine positive Identitätsund Bonitätsprüfung des Kunden voraus.,payment,payment:methods,0.0
2655,61,de,4. Zahlungsarten; Fälligkeiten,"4.5 Bei Wahl der Zahlungsart Ratenzahlung geben Sie mit Ihrer Bestellung ein Angebot zum Abschluss eines Kaufvertrags mit Ratenzahlung (nachfolgend „Teilzahlungsgeschäft“; allgemein auch „Finanzierungshilfe“) ab. Vertragsparteien des Teilzahlungsgeschäfts werden Sie und <<NAME>>. <<NAME>> kann das Teilzahlungsgeschäft mit Zinsen (nachfolgend „Entgeltliches Teilzahlungsgeschäft“) oder ohne Zinsen (nachfolgend „Unentgeltliches Teilzahlungsgeschäft“) anbieten. <<NAME>> unterliegt bezüglich der Vereinbarung von Entgeltlichen Teilzahlungsgeschäften keiner Aufsichtsbehörde. Das Angebot der Zahlungsart Ratenzahlung besteht nicht für alle Angebote, es setzt unter anderem eine positive Identitäts- und Bonitätsprüfung von Ihnen voraus und steht im Übrigen nur Verbrauchern im Sinne des § 13 BGB offen.",payment,payment:methods,0.0
2656,61,de,4.5.1 Fälligkeit der Raten,"Bei der Zahlungsart Ratenzahlung wird der Kaufpreis ggf. zuzüglich Zinsen in monatlichen Raten fällig. Die erste Rate wird in dem auf die Lieferung folgenden Monat an dem Kalendertag fällig, der nach seiner Zahl dem Kalendertag entspricht, an dem Sie im Monat zuvor die Lieferung erhalten haben (Bsp.: Erfolgt die Lieferung am 23.10.2018, wird die erste Rate am 23.11.2018 fällig); die Folgeraten werden dann fortlaufend monatlich an dem jeweils gleichen Kalendertag fällig. Fällt der Tag der Fälligkeit auf einen Sonntag, einen gesetzlichen Feiertag oder existiert kein der Zahl nach entsprechender Kalendertag in dem jeweiligen Monat (bspw. weil der jeweilige Monat nur 30 Tage hat), wird die Forderung am nächsten darauffolgenden Werktag fällig.

Sofern Sie gleichzeitig mehrere Waren bestellt haben und die bestellten Waren an unterschiedlichen Tagen geliefert werden, werden die Raten nur in Teilbeträgen wie folgt fällig: Für alle an demselben Tag gelieferte Waren wird ein Teilbetrag der ursprünglich vereinbarten Rate in der Höhe gebildet, der dem Bruttokaufpreis der an dem jeweiligen Tag gelieferten Waren (ohne etwaige Versandkosten) im Verhältnis zu dem Bruttokaufpreis aller gemeinsam bestellten Waren (ohne etwaige Versandkosten) entspricht. Die so ermittelte Teilrate ist dann wiederum in dem auf die Lieferung folgenden Monat an dem Kalendertag fällig, der nach seiner Zahl dem Kalendertag entspricht, an dem Sie im Monat zuvor die (Teil-)Lieferung erhalten haben; die Folgeraten werden fortlaufend monatlich an dem jeweils gleichen Kalendertag in derselben Höhe fällig. In Bezug auf die an einem anderen Tag gelieferten Waren wird entsprechend verfahren.

Sofern Ihnen die Waren an unterschiedlichen Tagen übergeben werden, steigen die Anzahl der Raten und damit die Laufzeit der Teilzahlungsvereinbarung folglich an. Dieses Verfahren stellt allerdings sicher, dass Sie nicht schon Produkte teilweise abbezahlen, die Sie noch nicht erhalten haben. Mehrkosten entstehen Ihnen nicht, der Gesamtbetrag entspricht stets dem ursprünglich vereinbarten Gesamtbetrag. Die Funktionsweise des Verfahrens soll an einem Beispiel verdeutlicht werden: Erwerben Sie zwei Produkte zu einem Bruttokaufpreis von jeweils 500 €, also zu einem Gesamtbruttokaufpreis von 1.000 €, der in 10 Raten – zzgl. Zinsen – zu je 110 € getilgt werden sollte und wird ein Produkt am 01.03. und das zweite Produkt am 14.03. geliefert, wird eine Teilrate in Höhe von 55 € am 01.04. und eine Teilrate in Höhe von 6 weiteren 55 € am 14.04. fällig. Sie zahlen also zwei Raten pro Monat, allerdings jeweils nur in Höhe der Hälfte der eigentlich vereinbarten Rate von 110 €. Wenn Sie 10 Monate jeweils 2 Raten zu je 55 € zahlen, haben Sie in Summe insgesamt 1.100 € gezahlt, d.h. exakt so viel, wie Sie in 10 Raten zu je 110 € gezahlt hätten.",payment,,0.0
2657,61,de,4.5.2 Barzahlungspreis,"

Der Barzahlungspreis ist der im Online-Shop jeweils ersichtliche Rechnungsendbetrag für die von Ihnen bestellte Ware, einschließlich etwaiger Versandkosten und Servicegebühren. Im Grundsatz entspricht bei Teilzahlungsgeschäften der Barzahlungspreis dem <<NAME>>darlehensbetrag eines Darlehensvertrags.",prices,,0.0
2658,61,de,4.5.3 Gesamtbetrag,"Der Gesamtbetrag ist die Summe aus dem Barzahlungspreis und den Gesamtkosten (ggf. Zinsen). Der Gesamtbetrag zeigt Ihnen an, welche Gesamtbelastung Sie mit Abschluss der Teilzahlungsvereinbarung eingehen. Die Berechnung des sich aus dieser Teilzahlungsvereinbarung ergebenden Gesamtbetrags beruht auf den Annahmen, dass (i) die Finanzierungshilfe für den in der Teilzahlungsvereinbarung angeführten Barzahlungspreis zu den gewährten Bedingungen von Ihnen in Anspruch genommen wird, (ii) keine Teilinanspruchnahme der Finanzierungshilfe erfolgt, (iii) sich der Sollzinssatz nicht verändert und (iv) die Finanzierungshilfe vollständig in Anspruch genommen wird und die Raten jeweils fortlaufend bei Fälligkeit gezahlt werden.",prices,,0.0
2659,61,de,4.5.4 Zinsen,"Beim Entgeltlichen Teilzahlungsgeschäft ist der Sollzinssatz gebunden und während der Laufzeit des Teilzahlungsgeschäfts gültig und wird zusammen mit der ausgewählten Ware angezeigt; die Zinsen werden auf den Barzahlungspreis erhoben. Der sich aus der Teilzahlungsvereinbarung ergebende effektive Jahreszins beruht auf den Annahmen, dass (i) die Finanzierungshilfe für den in der Teilzahlungsvereinbarung angeführten Barzahlungspreis zu den gewährten Bedingungen von Ihnen in Anspruch genommen wird, (ii) keine Teilinanspruchnahme der Finanzierungshilfe erfolgt, (iii) sich der Sollzinssatz nicht verändert und (iv) die Finanzierungshilfe vollständig in Anspruch genommen wird und die Raten jeweils fortlaufend bei Fälligkeit gezahlt werden.",prices,,0.0
2660,61,de,4.5.5 Kosten,Es fallen neben den ggf. zu zahlenden Zinsen keine zusätzlichen Kosten für die Gewährung des Teilzahlungsgeschäfts an.,prices,,0.0
2661,61,de,4.5.6 Sicherheiten und Versicherungen,Die Ware bleibt bis zur vollständigen Bezahlung der offenen Forderung unser Eigentum (Eigentumsvorbehalt). Sie müssen keine Versicherungen oder sonstigen Sicherheiten stellen.,retentionOfTitle,,0.0
2662,61,de,4.5.7 Forderungseinzug/Lastschriftverfahren,"Die Zahlungsansprüche aus den Bestellungen, bei denen die Zahlungsart „Ratenzahlung“ ausgewählt worden ist, müssen von Ihnen per Lastschrifteinzug beglichen werden. Für die Zahlungsart Ratenzahlung erteilen Sie daher unserem Finanzdienstleister <<NAME>>, <<STRASSE>>, 000000 <<STADT>> (nachfolgend „Afterpay“) ein SEPA-Mandat zum Einzug der Raten von Ihrem Bankkonto. Im Falle einer Rücklastschrift fallen zusätzlich zu gegebenenfalls anfallenden Mahngebühren und Verzugszinsen, eine Rücklastschriftgebühr in Höhe von 4,90 € an. Ihnen bleibt vorbehalten, nachzuweisen, dass ein geringerer Schaden als die Pauschale oder gar kein Schaden entstanden ist.",payment,,1.0
2663,61,de,4.5.8 Verrechnungsreihenfolge / vorzeitige Tilgung / Tilgungsplan,"Die Ratenzahlungen werden grundsätzlich zuerst auf die Kosten der Rechtsverfolgung, dann auf den übrigen geschuldeten Betrag und zuletzt auf die Zinsen angerechnet. Sie haben das Recht, Ihre Zahlungsverpflichtung jederzeit ganz oder teilweise zu erfüllen, z.B. in dem Sie den jeweiligen Restgesamtbetrag vermindert um die Zinsen, die auf die Zeit nach der Erfüllung entfallen, mittels einer Zahlung ausgleichen. Eine Vorfälligkeitsentschädigung wird in diesem Fall nicht geschuldet. Sie können jederzeit einen Tilgungsplan verlangen.",payment,,0.0
2664,61,de,4.5.9 Abtretung,Unsere gegen Sie bestehenden Ratenzahlungsforderungen und die uns zustehenden Kündigungsrechte werden wir gegebenenfalls nach Abschluss des Teilzahlungsgeschäfts an AfterPay abtreten.,payment,,0.0
2665,61,de,4.5.10 Laufzeit des Teilzahlungsgeschäfts,"Das Teilzahlungsgeschäft hat eine feste Laufzeit, die im Rahmen der Auswahl der Zahlungsart „Kauf mit Ratenzahlung“ ersichtlich ist und die sich auch aus dem per E-Mail bei Vertragsabschluss übermittelten vereinbarten Vertragsinhalt ergibt.",payment,,0.0
2666,61,de,4.5.11 Unsere Kündigungsrechte,"Wenn Sie sich mit mindestens zwei aufeinander folgenden Raten ganz oder teilweise und mit mindestens zehn Prozent – bei einer Laufzeit des Teilzahlungsgeschäfts von mehr als drei Jahren mit mindestens fünf Prozent – des Gesamtbetrags in Verzug befinden und wenn wir Ihnen erfolglos eine mindestens zweiwöchige Frist zur Zahlung des rückständigen Betrags gesetzt haben, verbunden mit der Erklärung, dass bei Nichtzahlung innerhalb der Frist die gesamte Restschuld verlangt wird, dann können wir das Teilzahlungsgeschäft kündigen und damit die Restschuld in Höhe des zu diesem Zeitpunkt noch offenen Barzahlungspreises zuzüglich der bis zum Kündigungszeitpunkt aufgelaufenen Zinsen insgesamt fällig stellen.

Wir können ferner das Teilzahlungsgeschäft außerordentlich ohne Einhaltung einer Frist kündigen, wenn uns unter Berücksichtigung aller Umstände des Einzelfalls und unter Abwägung der beiderseitigen Interessen die Fortsetzung des Teilzahlungsgeschäfts bis vereinbarten Beendigung nicht zugemutet werden kann. Besteht der Kündigungsgrund in der Verletzung einer Pflicht aus dem Teilzahlungsgeschäft, ist die Kündigung erst nach erfolglosem Ablauf einer durch uns zur Abhilfe bestimmten Frist oder nach erfolgloser Abmahnung zulässig. Wir können dieses Kündigungsrecht nur innerhalb einer angemessenen Frist nach dem Zeitpunkt, in dem wir Kenntnis vom Kündigungsgrund erlangt haben, ausüben. Wir können in diesem Fall den zu diesem Zeitpunkt noch offenen Barzahlungspreis zuzüglich der bis zum Kündigungszeitpunkt aufgelaufenen Zinsen von Ihnen verlangen.",payment,,0.0
2667,61,de,4.5.12 Ihre Kündigungsrechte,"Sie können das Teilzahlungsgeschäft außerordentlich ohne Einhaltung einer Frist kündigen, wenn Ihnen unter Berücksichtigung aller Umstände des Einzelfalls und unter Abwägung der beiderseitigen Interessen die Fortsetzung des Teilzahlungsgeschäfts bis zur vereinbarten Beendigung nicht zugemutet werden kann. Besteht der Kündigungsgrund in der Verletzung einer Pflicht aus dem Teilzahlungsgeschäft, ist die Kündigung erst nach erfolglosem Ablauf einer durch Sie zur Abhilfe bestimmten Frist oder nach erfolgloser Abmahnung zulässig. Sie können dieses Kündigungsrecht nur innerhalb einer angemessenen Frist nach dem Zeitpunkt, in dem Sie Kenntnis vom Kündigungsgrund erlangt hat, ausüben. Wir können in diesem Fall den zu diesem Zeitpunkt noch offenen Barzahlungspreis zuzüglich der bis zum Kündigungszeitpunkt aufgelaufenen Zinsen von Ihnen verlangen.",payment,,0.0
2668,61,de,4. Zahlungsarten; Fälligkeiten,"4.6 Bei Wahl der Zahlungsart PayPal oder PayPal Express bezahlen Sie den Rechnungsbetrag über den Online-Anbieter PayPal (Europe) S.à r.l. & <<NAME>>, S.C.A., 5. Etage, 22-24 Boulevard <<STADT>>, 2449 <<STADT>> (nachfolgend „PayPal“). Der Kaufpreis wird in diesem Fall sofort zur Zahlung fällig. Für eine Zahlung über PayPal oder PayPal Express müssen Sie bei PayPal registriert sein bzw. sich hierzu registrieren. Sie werden im Bestellprozess auf die Seite von PayPal geleitet und können sich dort mit Ihren Zugangsdaten legitimieren und die Zahlungsanweisung an uns bestätigen. Mit PayPal-Express machen wir es Ihnen noch leichter. Nach Auswahl der Zahlungsart müssen Sie Ihre Daten nicht mehr eingeben, da die bei PayPal hinterlegten Adressdaten an uns übermittelt und für die Bestellabwicklung genutzt werden. Sie haben die Möglichkeit, Ihre bei PayPal hinterlegten Daten vor der Anweisung der Zahlung an uns zu prüfen und zu bestätigen.",payment,payment:methods,0.0
2669,61,de,4. Zahlungsarten; Fälligkeiten,"4.7 Bitte beachten Sie, dass wir Zahlungen lediglich von Konten innerhalb der Europäischen Union (EU) akzeptieren. In keinem Fall übernehmen wir die Kosten einer Geld-Transaktion.",payment,,0.0
2670,61,de,4. Zahlungsarten; Fälligkeiten,"4.8 <<NAME>> behält sich vor, etwaige Rechnungen an Kunden ausschließlich in elektronischer Form (derzeit via E-Mail) zu versenden.",payment,,0.0
2671,61,de,4. Zahlungsarten; Fälligkeiten,"4.9 Sofern <<NAME>> verpflichtet ist eine Zahlung an Sie zu leisten, insbesondere eine Rückzahlung, ist <<NAME>> nur zur Leistung in Form der von Ihnen zuvor gewählten Zahlungsart uns gegenüber verpflichtet. Bei einer Rückzahlung erfolgt die Rückzahlung auf das von Ihnen bei der Zahlung verwandte Bank-, PayPal- oder Kreditkarten-Konto.",payment,,0.0
2672,61,de,5. Vertragsschluss,"5.1 Die Darstellung der Produkte in unserem Online-Shop stellt kein rechtlich bindendes Angebot dar, sondern lediglich einen unverbindlichen Online-Katalog. Durch Anklicken des Buttons ""Kaufen"" geben Sie ein verbindliches Angebot auf den Kauf der im Warenkorb enthaltenen Artikel ab. An dieses Angebot sind Sie 5 Tage gebunden.",conclusionOfContract,,0.0
2673,61,de,5. Vertragsschluss,5.2 Die Bestätigung des technischen Eingangs Ihrer Bestellung folgt unmittelbar nach dem Eingang der Bestellung bei uns via E-Mail an die von Ihnen hinterlegte E-Mail-adresse. Diese Bestätigung des Eingangs Ihrer Bestellung stellt noch keine Annahme Ihrer Bestellung dar.,conclusionOfContract,,0.0
2674,61,de,5. Vertragsschluss,"5.3 Ein verbindlicher Vertrag über den Kauf der von Ihrer Bestellung umfassten Artikel kommt zustande, wenn Ihre Bestellung angenommen wird. Die Annahme kann durch folgende Umstände erfolgen: (i) Bei Bestellungen mit der Zahlungsart Vorkasse mit unserer Aufforderung an Sie zur Zahlung. (ii) Bei Bestellungen mit der Zahlungsart Paypal oder Kreditkarte mit Abschluss Ihrer Bestellung. (iii) Bei allen anderen Bestellungen mit Zugang einer gesonderten Annahmeerklärung durch uns per E-Mail; für Bestellungen mit der Zahlungsart Ratenkauf haben wir unseren Finanzdienstleister AfterPay bevollmächtigt, die Annahmeerklärung in unserem Namen abzugeben. Nutzen Unternehmer die Möglichkeit, Bestellungen telefonisch oder per E-Mail abzuwickeln, kommt ein verbindlicher Vertrag über den Kauf der von der Bestellung umfassten Artikel zustande, wenn der Unternehmer ein durch <<NAME>> abgegebenes und entsprechend bezeichnetes Angebot durch Erklärung in Textform annimmt.",conclusionOfContract,,0.0
2675,61,de,5. Vertragsschluss,"5.4 Beachten Sie, dass die Auslieferung der bestellten Ware bei Vorkasse erst nach Gutschrift der vollständigen Summe auf unserem Konto erfolgt. Bis dahin ist die Ware für Sie reserviert. Wenn Ihre Zahlung trotz Fälligkeit auch nach erneuter Aufforderung nicht bis zu einem Zeitpunkt von 7 Kalendertagen nach Absendung der Bestellbestätigung bei uns eingegangen ist, treten wir vom Vertrag zurück. Der Rücktritt hat zur Folge, dass Ihre Bestellung hinfällig ist und uns keine Lieferpflicht trifft. Die Bestellung ist dann für Sie und für uns ohne weitere Folgen erledigt.",conclusionOfContract,,0.0
2676,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.1 Viele der auf den <<NAME>> Domains angebotenen Waren werden von uns unmittelbar vorrätig gehalten, wobei sich die jeweilige Vorratsmenge aufgrund der Typenvielfalt nur auf für Verbraucher haushaltsübliche Mengen beschränkt. Wenn Sie als Unternehmen größere Bestellungen aufgeben möchten, klären Sie bitte die Verfügbarkeit zuvor mit unserem Geschäftskundenservice ab.",delivery,,0.0
2677,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.2 Ein Beschaffungsrisiko wird von uns nicht übernommen, auch nicht bei einem Kaufvertrag über eine Gattungsware. Wir sind nur zur Lieferung aus unserem Warenvorrat und der von uns bei unseren Lieferanten bestellten Warenlieferung verpflichtet.",delivery,,1.0
2678,61,de,6. Verfügbarkeit; Beschaffungsrisiko; Entfallen der Lieferpflicht; Verlängerung von Lieferzeiten; Gefahrübergang; Verzug; Liefergebiet,"6.3 <<NAME>> behält sich vor, vom Vertrag zurückzutreten, wenn <<NAME>> trotz ordnungsgemäßen kongruenten Deckungsgeschäfts selbst nicht richtig und rechtzeitig beliefert wurden und die fehlende Verfügbarkeit nicht zu vertreten hat, Sie hierüber unverzüglich informiert wurden und von uns kein Beschaffungsrisiko übernommen wurde. In diesem Fall wird eine eventuelle Vorauszahlung unverzüglich erstattet.",delivery,,0.0
